창고,SKU명,카테고리,예측수요,현재고,안전재고계수,조정수요,발주권고량,발주필요
A센터,[CJ제일제당] 스팸_340g (1858),육가공,110,119.12791327035711,1.05,116,0,0
A센터,[CJ제일제당] 스팸_340g (1872),육가공,110,0.0,1.05,116,116,1
A센터,[CJ제일제당] 스팸_340g (1888),육가공,110,0.0,1.05,116,116,1
A센터,[CJ제일제당] 스팸_340g (1930),육가공,110,23.547354840817775,1.05,116,92,1
A센터,[CJ제일제당] 스팸_340g (1945),육가공,110,148.5092120785879,1.05,116,0,0
A센터,[CJ제일제당] 스팸_340g (2022),육가공,110,143.35903500320597,1.05,116,0,0
A센터,[CJ제일제당] 스팸_340g (2024),육가공,110,177.58025060953014,1.05,116,0,0
A센터,[CJ제일제당] 스팸_340g (2073),육가공,110,136.9069852229651,1.05,116,0,0
A센터,[CJ제일제당] 스팸_340g (2124),육가공,110,60.06722193940732,1.05,116,56,1
A센터,[CJ제일제당] 스팸_340g (2310),육가공,110,238.52349232226072,1.05,116,0,0
A센터,[CJ제일제당] 스팸_340g (2321),육가공,110,196.19277719400608,1.05,116,0,0
A센터,[CJ제일제당] 스팸_340g (2324),육가공,110,100.6703393883808,1.05,116,15,1
A센터,[CJ제일제당] 스팸_340g (2378),육가공,110,324.9632307714968,1.05,116,0,0
A센터,[CJ제일제당] 스팸_340g (2391),육가공,110,0.0,1.05,116,116,1
A센터,[CJ제일제당] 스팸_340g (2418),육가공,110,52.88285804964667,1.05,116,63,1
A센터,[CJ제일제당] 스팸_340g (2419),육가공,110,102.85361501972841,1.05,116,13,1
A센터,[CJ제일제당] 스팸_340g (2479),육가공,110,237.89866055982492,1.05,116,0,0
A센터,[CJ제일제당] 스팸_340g (2558),육가공,110,148.2700558685774,1.05,116,0,0
A센터,[CJ제일제당] 스팸_340g (2619),육가공,110,0.0,1.05,116,116,1
A센터,[CJ제일제당] 스팸_340g (2663),육가공,110,0.0,1.05,116,116,1
A센터,[CJ제일제당] 스팸_340g (2786),육가공,110,45.99967276392428,1.05,116,70,1
A센터,[CJ제일제당] 스팸_340g (2813),육가공,110,0.0,1.05,116,116,1
A센터,[CJ제일제당] 스팸_340g (2878),육가공,110,0.0,1.05,116,116,1
A센터,[CJ제일제당] 스팸_340g (2884),육가공,110,227.38901732522447,1.05,116,0,0
A센터,[CJ제일제당] 스팸_340g (2905),육가공,110,341.45618318368804,1.05,116,0,0
A센터,[CJ제일제당] 스팸_340g (2915),육가공,110,190.75031627174718,1.05,116,0,0
A센터,[CJ제일제당] 스팸_340g (2971),육가공,110,64.88356204954187,1.05,116,51,1
A센터,[CJ제일제당] 스팸_340g (3098),육가공,110,44.19393661624983,1.05,116,72,1
A센터,[CJ제일제당] 스팸_340g (3102),육가공,110,249.2166369551708,1.05,116,0,0
A센터,[CJ제일제당] 스팸_340g (3223),육가공,110,148.29580434859497,1.05,116,0,0
A센터,[CJ제일제당] 스팸_340g (3255),육가공,110,22.880595331116723,1.05,116,93,1
A센터,[[수입산]] [수입]LA갈비_1kg (0013),냉동육,41,36.57035180716177,1.05,43,6,1
A센터,[[수입산]] [수입]LA갈비_1kg (0016),냉동육,41,58.231707490693786,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (0035),냉동육,41,84.07021076057617,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (0069),냉동육,41,84.48243538887151,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (0093),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (0131),냉동육,41,40.34715810696267,1.05,43,3,1
A센터,[[수입산]] [수입]LA갈비_1kg (0202),냉동육,41,52.621065561925434,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (0230),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (0235),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (0239),냉동육,41,73.29998638255167,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (0242),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (0258),냉동육,41,107.82406673344431,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (0259),냉동육,41,32.852623546981405,1.05,43,10,1
A센터,[[수입산]] [수입]LA갈비_1kg (0296),냉동육,41,30.423800008687138,1.05,43,13,1
A센터,[[수입산]] [수입]LA갈비_1kg (0310),냉동육,41,54.66261891443747,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (0314),냉동육,41,92.45714906996633,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (0321),냉동육,41,82.01200562307137,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (0336),냉동육,41,127.0791323339541,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (0373),냉동육,41,1.2563740122284912,1.05,43,42,1
A센터,[[수입산]] [수입]LA갈비_1kg (0392),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (0413),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (0425),냉동육,41,48.3248314565828,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (0428),냉동육,41,29.747378360480383,1.05,43,13,1
A센터,[[수입산]] [수입]LA갈비_1kg (0440),냉동육,41,94.98725203077916,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (0474),냉동육,41,71.61813113561509,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (0516),냉동육,41,30.80363124976641,1.05,43,12,1
A센터,[[수입산]] [수입]LA갈비_1kg (0541),냉동육,41,89.81667105125028,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (0599),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (0635),냉동육,41,67.51324878720918,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (0637),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (0656),냉동육,41,100.83123842944595,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (0663),냉동육,41,50.13930421991087,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (0702),냉동육,41,40.63554850591544,1.05,43,2,1
A센터,[[수입산]] [수입]LA갈비_1kg (0725),냉동육,41,87.42330026528082,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (0727),냉동육,41,27.162769288997495,1.05,43,16,1
A센터,[[수입산]] [수입]LA갈비_1kg (0782),냉동육,41,40.41504610336543,1.05,43,3,1
A센터,[[수입산]] [수입]LA갈비_1kg (0802),냉동육,41,71.23701504067043,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (0830),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (0878),냉동육,41,40.051302560689095,1.05,43,3,1
A센터,[[수입산]] [수입]LA갈비_1kg (0883),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (0886),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (0899),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (0903),냉동육,41,110.74670077638106,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (0935),냉동육,41,30.88659003548898,1.05,43,12,1
A센터,[[수입산]] [수입]LA갈비_1kg (0958),냉동육,41,64.89184897143546,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (0979),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (0997),냉동육,41,46.00685558231467,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (0999),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (1027),냉동육,41,30.131591766727695,1.05,43,13,1
A센터,[[수입산]] [수입]LA갈비_1kg (1051),냉동육,41,77.34471055099375,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (1060),냉동육,41,101.6213070045725,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (1071),냉동육,41,107.95613573605023,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (1073),냉동육,41,92.68648624059244,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (1100),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (1101),냉동육,41,4.91000897747675,1.05,43,38,1
A센터,[[수입산]] [수입]LA갈비_1kg (1122),냉동육,41,10.8528067718525,1.05,43,32,1
A센터,[[수입산]] [수입]LA갈비_1kg (1125),냉동육,41,59.04525343051303,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (1152),냉동육,41,80.19271227353701,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (1203),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (1206),냉동육,41,81.47153095725726,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (1214),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (1227),냉동육,41,20.563136595191537,1.05,43,22,1
A센터,[[수입산]] [수입]LA갈비_1kg (1253),냉동육,41,74.86728756907873,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (1275),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (1297),냉동육,41,24.009199868194088,1.05,43,19,1
A센터,[[수입산]] [수입]LA갈비_1kg (1302),냉동육,41,80.78065248115871,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (1309),냉동육,41,39.26161580591979,1.05,43,4,1
A센터,[[수입산]] [수입]LA갈비_1kg (1310),냉동육,41,153.65519096281736,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (1320),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (1342),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (1355),냉동육,41,37.0821951344453,1.05,43,6,1
A센터,[[수입산]] [수입]LA갈비_1kg (1357),냉동육,41,44.072597558722535,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (1382),냉동육,41,12.280257725842574,1.05,43,31,1
A센터,[[수입산]] [수입]LA갈비_1kg (1400),냉동육,41,32.338021106324874,1.05,43,11,1
A센터,[[수입산]] [수입]LA갈비_1kg (1425),냉동육,41,62.05455509826743,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (1452),냉동육,41,22.749428385985993,1.05,43,20,1
A센터,[[수입산]] [수입]LA갈비_1kg (1458),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (1480),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (1489),냉동육,41,50.7617059540605,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (1524),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (1565),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (1622),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (1644),냉동육,41,65.22330959900707,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (1658),냉동육,41,36.52415933513541,1.05,43,6,1
A센터,[[수입산]] [수입]LA갈비_1kg (1714),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (1719),냉동육,41,10.836665220629854,1.05,43,32,1
A센터,[[수입산]] [수입]LA갈비_1kg (1740),냉동육,41,27.093098650199167,1.05,43,16,1
A센터,[[수입산]] [수입]LA갈비_1kg (1765),냉동육,41,35.90024228637476,1.05,43,7,1
A센터,[[수입산]] [수입]LA갈비_1kg (1781),냉동육,41,16.69402884367146,1.05,43,26,1
A센터,[[수입산]] [수입]LA갈비_1kg (1795),냉동육,41,7.159612350020453,1.05,43,36,1
A센터,[[수입산]] [수입]LA갈비_1kg (1859),냉동육,41,80.48562570126413,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (1860),냉동육,41,66.40835207217381,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (1883),냉동육,41,42.75528640665427,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (1884),냉동육,41,32.85037191888594,1.05,43,10,1
A센터,[[수입산]] [수입]LA갈비_1kg (1927),냉동육,41,61.134112233856314,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (1935),냉동육,41,6.6471033444458385,1.05,43,36,1
A센터,[[수입산]] [수입]LA갈비_1kg (1942),냉동육,41,69.6133957255327,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (1946),냉동육,41,72.10548652296467,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (1952),냉동육,41,75.97098341828823,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (1967),냉동육,41,27.680063913333186,1.05,43,15,1
A센터,[[수입산]] [수입]LA갈비_1kg (1983),냉동육,41,3.542649318316265,1.05,43,39,1
A센터,[[수입산]] [수입]LA갈비_1kg (1986),냉동육,41,19.82523714958866,1.05,43,23,1
A센터,[[수입산]] [수입]LA갈비_1kg (1998),냉동육,41,89.43490977819478,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (2030),냉동육,41,42.8759242781458,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (2108),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (2146),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (2148),냉동육,41,59.393142791985525,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (2189),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (2213),냉동육,41,30.04323845808989,1.05,43,13,1
A센터,[[수입산]] [수입]LA갈비_1kg (2219),냉동육,41,59.0164272670371,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (2241),냉동육,41,53.001106137543374,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (2252),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (2268),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (2304),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (2307),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (2314),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (2317),냉동육,41,0.63614244697267,1.05,43,42,1
A센터,[[수입산]] [수입]LA갈비_1kg (2323),냉동육,41,51.06485004471577,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (2395),냉동육,41,84.84634569081956,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (2434),냉동육,41,10.018445714498341,1.05,43,33,1
A센터,[[수입산]] [수입]LA갈비_1kg (2437),냉동육,41,33.81971160248098,1.05,43,9,1
A센터,[[수입산]] [수입]LA갈비_1kg (2450),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (2484),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (2508),냉동육,41,20.73637582304964,1.05,43,22,1
A센터,[[수입산]] [수입]LA갈비_1kg (2531),냉동육,41,28.53004130710204,1.05,43,14,1
A센터,[[수입산]] [수입]LA갈비_1kg (2573),냉동육,41,76.99568748797729,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (2605),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (2630),냉동육,41,31.94072918366828,1.05,43,11,1
A센터,[[수입산]] [수입]LA갈비_1kg (2638),냉동육,41,0.2372225135606385,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (2668),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (2677),냉동육,41,110.73222219958876,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (2689),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (2698),냉동육,41,13.10392719103885,1.05,43,30,1
A센터,[[수입산]] [수입]LA갈비_1kg (2701),냉동육,41,29.09490756575717,1.05,43,14,1
A센터,[[수입산]] [수입]LA갈비_1kg (2727),냉동육,41,43.31696973867159,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (2744),냉동육,41,3.190106624769683,1.05,43,40,1
A센터,[[수입산]] [수입]LA갈비_1kg (2755),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (2787),냉동육,41,61.371503850893205,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (2818),냉동육,41,55.65155427663498,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (2819),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (2831),냉동육,41,50.355874566700805,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (2885),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (2907),냉동육,41,15.625546571448197,1.05,43,27,1
A센터,[[수입산]] [수입]LA갈비_1kg (2925),냉동육,41,25.932016537371126,1.05,43,17,1
A센터,[[수입산]] [수입]LA갈비_1kg (2951),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (3045),냉동육,41,56.02349719545609,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (3073),냉동육,41,120.51520083692296,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (3142),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]LA갈비_1kg (3197),냉동육,41,9.59221699276118,1.05,43,33,1
A센터,[[수입산]] [수입]LA갈비_1kg (3281),냉동육,41,114.25161114168789,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (3289),냉동육,41,77.62460721763979,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (3290),냉동육,41,97.55057252627914,1.05,43,0,0
A센터,[[수입산]] [수입]LA갈비_1kg (3299),냉동육,41,115.29973318685083,1.05,43,0,0
A센터,[[수입산]] [수입]우삼겹_1kg (0024),냉동육,41,46.617425298176144,1.05,43,0,0
A센터,[[수입산]] [수입]우삼겹_1kg (0119),냉동육,41,42.828318446523696,1.05,43,0,0
A센터,[[수입산]] [수입]우삼겹_1kg (0129),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]우삼겹_1kg (0185),냉동육,41,49.66021933256532,1.05,43,0,0
A센터,[[수입산]] [수입]우삼겹_1kg (0190),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]우삼겹_1kg (0191),냉동육,41,26.12142517179852,1.05,43,17,1
A센터,[[수입산]] [수입]우삼겹_1kg (0193),냉동육,41,0.0,1.05,43,43,1
A센터,[[수입산]] [수입]우삼겹_1kg (0200),냉동육,41,107.37588216970677,1.05,43,0,0
A센터,[[수입산]] [수입]우삼겹_1kg (0216),냉동육,41,91.02660159666615,1.05,43,0,0
A센터,[[수입산]] [수입]우삼겹_1kg (0217),냉동육,41,128.24456604758572,1.05,43,0,0
A센터,[[수입산]] [수입]우삼겹_1kg (0218),냉동육,41,39.245054193119145,1.05,43,4,1
A센터,[[수입산]] [수입]우삼겹_1kg (0222),냉동육,41,37.74385106648751,1.05,43,5,1
A센터,[[수입산]] [수입]우삼겹_1kg (0262),냉동육,41,12.025863249791911,1.05,43,31,1
A센터,[[수입산]] [수입]우삼겹_1kg (0267),냉동육,41,78.91866084627934,1.05,43,0,0
A센터,[[수입산]] [수입]우삼겹_1kg (0284),냉동육,41,18.108756668510765,1.05,43,25,1
A센터,[[수입산]] [수입]우삼겹_1kg (0291),냉동육,41,95.58994451145274,1.05,43,0,0
A센터,[[수입산]] [수입]우삼겹_1kg (0292),냉동육,41,23.896451659915,1.05,43,19,1
A센터,[[수입산]] [수입]우삼겹_1kg (0354),냉동육,41,95.71715632648082,1.05,43,0,0
A센터,[[수입산]] [수입]우삼겹_1kg (0366),냉동육,41,53.18343514812739,1.05,43,0,0
A센터,[[수입산]] [수입]우삼겹_1kg (0410),냉동육,41,12.590589434485409,1.05,43,30,1
A센터,[[수입산]] [수입]우삼겹_1kg (0415),냉동육,41,65.72552737390345,1.05,43,0,0
A센터,[[수입산]] [수입]우삼겹_1kg (0437),냉동육,41,106.2717283331602,1.05,43,0,0
A센터,[[수입산]] [수입]우삼겹_1kg (0449),냉동육,41,46.29806623588985,1.05,43,0,0
A센터,[[수입산]] [수입]우삼겹_1kg (0503),냉동육,41,47.49576014121223,1.05,43,0,0
A센터,[[수입산]] [수입]우삼겹_1kg (0535),냉동육,41,63.84065379587261,1.05,43,0,0
